Gruppierung;Einzelbeleg ID;Belegform;Lemma ID;Lemma;Provenienz;Gewinner
florida;358285;florida;22987;flōrita;DMP;
florida;358442;florida;22987;flōrita;DMP;
florinus;144495;florinus;18671;flōr~wini;DMP;
florinus;396614;florinus;18671;flōr~wini;DMP;
florinus;1909;Florinus;15689;flōrinus;NeG;x
folker;400764;folker;10530;fulk~gair;DMP;x
folker;401253;folker;10530;fulk~gair;DMP;
folker;401728;folker;10530;fulk~gair;DMP;
folker;479888;folker;10530;fulk~gair;DMP;
folker;486688;folker;10530;fulk~gair;DMP;
folker;491378;folker;10530;fulk~gair;DMP;
folker;491471;folker;10530;fulk~gair;DMP;
folker;493493;folker;10530;fulk~gair;DMP;
folker;69200;Folker;6758;fulk~hari;NeG;
forðred;410000;forðred;22673;furdh~rād;DMP;
forðred;340516;forðred;21051;furth~rād;DMP;x
forðred;340517;forðred;21051;furth~rād;DMP;
forðred;340989;forðred;21051;furth~rād;DMP;
forðred;341238;forðred;21051;furth~rād;DMP;
formosus;388269;formosus;13333;fōrmōsus;DMP;x
formosus;391209;formosus;13333;fōrmōsus;DMP;
formosus;103912;Formosus;14404;fōrmōsuus;NeG;
fradohis;79230;Fradohis;13135;fard~wis;NeG;x
fradohis;223508;fradohis;19797;frath~wis;DMP;
frahamot;198935;frahamot;20049;ferh~mōd;DMP;x
frahamot;207851;frahamot;20049;ferh~mōd;DMP;
frahamot;40161;Frahamot;15832;frag~mōd;NeG;
frahamuat;208048;frahamuat;20049;ferh~mōd;DMP;x
frahamuat;40334;Frahamuat;15832;frag~mōd;NeG;
frahunt;208030;frahunt;24023;ferh~gunth;DMP;
frahunt;40128;Frahunt;15800;frah-nd;NeG;x
frahunte;208196;frahunte;24023;ferh~gunth;DMP;
frahunte;40135;Frahunte;15800;frah-nd;NeG;x
frahusintdane;319627;frahusintdane;24672;ferh~sinth;DMP;x
frahusintdane;6308;Frahusintdane;15833;frag~sinth;NeG;
fraihilda;308923;fraihilda;20639;frag~hildi;DMP;
fraihilda;63231;Fraihilda;10826;frawi~hildi;NeG;x
fraihildi;308757;fraihildi;20639;frag~hildi;DMP;
fraihildi;63308;Fraihildi;10826;frawi~hildi;NeG;x
frairada;308557;frairada;19147;frag~rād;DMP;
frairada;310494;frairada;19147;frag~rād;DMP;
frairada;64401;Frairada;10044;frawi~rād;NeG;x
frairada;64656;Frairada;10044;frawi~rād;NeG;
framberta;215990;framberta;17372;fram~berht;DMP;
framberta;216702;framberta;17372;fram~berht;DMP;
framberta;216810;framberta;17372;fram~berht;DMP;
framberta;219653;framberta;17372;fram~berht;DMP;
framberta;219817;framberta;17372;fram~berht;DMP;
framberta;375680;framberta;17372;fram~berht;DMP;
framberta;68340;Framberta;7220;hraban~berht;NeG;x
framberta;69682;Framberta;7220;hraban~berht;NeG;
framberta;70908;Framberta;7220;hraban~berht;NeG;
framberta;74390;Framberta;7220;hraban~berht;NeG;
framberta;74640;Framberta;7220;hraban~berht;NeG;
frambolda;216859;frambolda;18260;fram~balth;DMP;
frambolda;218488;frambolda;18260;fram~balth;DMP;
frambolda;220650;frambolda;18260;fram~balth;DMP;
frambolda;223719;frambolda;18260;fram~balth;DMP;
frambolda;72047;Frambolda;7622;hraban~balth;NeG;x
frambolda;72871;Frambolda;7622;hraban~balth;NeG;
frambolda;75617;Frambolda;7622;hraban~balth;NeG;
frambolda;79513;Frambolda;7622;hraban~balth;NeG;
framboldus;218487;framboldus;18260;fram~balth;DMP;
framboldus;218607;framboldus;18260;fram~balth;DMP;
framboldus;72826;Framboldus;7622;hraban~balth;NeG;x
framboldus;72949;Framboldus;7622;hraban~balth;NeG;
framhardus;222169;framhardus;24817;fram~hard;DMP;
framhardus;77589;Framhardus;13004;hraban~hard;NeG;x
framhildis;219818;framhildis;16959;fram~hildi;DMP;
framhildis;417206;framhildis;16959;fram~hildi;DMP;
framhildis;74686;Framhildis;8779;hraban~hildi;NeG;x
framhildis;74692;Framhildis;8779;hraban~hildi;NeG;
framoinus;216762;framoinus;24819;fram~wini;DMP;
framoinus;220547;framoinus;24819;fram~wini;DMP;
framoinus;72025;Framoinus;11294;hraban~wini;NeG;x
framoinus;75523;Framoinus;11294;hraban~wini;NeG;
framtrudis;216599;framtrudis;20346;fram~thruth;DMP;
framtrudis;218778;framtrudis;20346;fram~thruth;DMP;
framtrudis;218779;framtrudis;20346;fram~thruth;DMP;
framtrudis;375290;framtrudis;20346;fram~thruth;DMP;
framtrudis;375409;framtrudis;20346;fram~thruth;DMP;
framtrudis;67782;Framtrudis;9764;hraban~thruth;NeG;x
framtrudis;71960;Framtrudis;9764;hraban~thruth;NeG;
framtrudis;73183;Framtrudis;9764;hraban~thruth;NeG;
framtrudis;73204;Framtrudis;9764;hraban~thruth;NeG;
framuinus;220434;framuinus;24819;fram~wini;DMP;
framuinus;75389;Framuinus;11294;hraban~wini;NeG;x
franchen;40546;Franchen;8090;frank;NeG;
franchen;117086;franchen;10189;frank-n;DMP;x
frandildis;223396;frandildis;15690;frand~hildi;DMP;
frandildis;79125;Frandildis;8779;hraban~hildi;NeG;x
frauihilt;309268;frauihilt;11590;frawa~hildi;DMP;
frauihilt;62651;Frauihilt;10826;frawi~hildi;NeG;x
frauileob;309269;frauileob;22713;frawa~leub;DMP;
frauileob;62652;Frauileob;10827;frawi~leub;NeG;x
frauuinsinda;63727;frauuinsinda;15834;frawan~sinth;NeG;
frauuinsinda;63731;Frauuinsinda;15834;frawan~sinth;NeG;
frauuinsinda;308400;frauuinsinda;25591;frawin~sinth;DMP;x
frauuinsinda;308401;frauuinsinda;25591;frawin~sinth;DMP;
frauuisindane;308418;frauuisindane;20466;frawi~sinth;DMP;x
frauuisindane;63741;Frauuisindane;15835;frawi~swinth;NeG;
fredernus;217090;fredernus;15878;frith-rn;DMP;x
fredernus;220271;fredernus;15878;frith-rn;DMP;
fredernus;220888;fredernus;15878;frith-rn;DMP;
fredernus;222971;fredernus;15878;frith-rn;DMP;
fredernus;223353;fredernus;15878;frith-rn;DMP;
fredernus;75990;Fredernus;8442;frith~gern;NeG;
fredernus;78506;Fredernus;8442;frith~gern;NeG;
fredernus;78967;Fredernus;8442;frith~gern;NeG;
fredernus;71154;Fredernus;8442;frith~gern;NeG;
fredernus;75215;Fredernus;8442;frith~gern;NeG;
frelinus;76920;Frelinus;12930;frawi-l-n;NeG;x
frelinus;221644;frelinus;7215;frith-l-n;DMP;
fremericho;726;fremericho;6857;fram~rīk;NeG;
fremericho;379408;fremericho;6764;hraban~rīk;DMP;x
friasini;310106;friasini;8373;frīs;DMP;
friasini;61747;friasini;10774;frīs-n;NeG;x
friesini;61901;friesini;8373;frīs;NeG;
friesini;310025;friesini;10774;frīs-n;DMP;x
frilind;309461;frilind;18611;frij~linth;DMP;x
frilind;62577;Frilind;15843;frij~rīd;NeG;
frocarius;222233;frocarius;20608;frawa~gair;DMP;x
frocarius;77624;Frocarius;6720;hrōth~gair;NeG;
frodacus;218041;frodacus;23005;frawa~dag;DMP;x
frodacus;71650;Frodacus;10110;hrōth-k;NeG;
frodelindis;73011;Frodelindis;11804;frōd~linth;NeG;
frodelindis;74447;Frodelindis;11804;frōd~linth;NeG;
frodelindis;75176;Frodelindis;11804;frōd~linth;NeG;
frodelindis;76297;Frodelindis;11804;frōd~linth;NeG;
frodelindis;218699;frodelindis;9351;hrōth~linth;DMP;x
frodelindis;220358;frodelindis;9351;hrōth~linth;DMP;
frodelindis;220778;frodelindis;9351;hrōth~linth;DMP;
frodelindis;221132;frodelindis;9351;hrōth~linth;DMP;
froderindis;79147;Froderindis;13126;hrōth~rand;NeG;x
froderindis;223537;froderindis;22636;hrōthar-nd;DMP;
frodoardus;71654;Frodoardus;6928;hrōth~hard;NeG;
frodoardus;73936;Frodoardus;6928;hrōth~hard;NeG;
frodoardus;74067;Frodoardus;6928;hrōth~hard;NeG;
frodoardus;76663;Frodoardus;6928;hrōth~hard;NeG;
frodoardus;218073;frodoardus;10397;hrōth~ward;DMP;x
frodoardus;219436;frodoardus;10397;hrōth~ward;DMP;
frodoardus;221459;frodoardus;10397;hrōth~ward;DMP;
froduis;223190;froduis;11559;hrōth~wīh;DMP;
froduis;78746;Froduis;11997;hrōth~wis;NeG;x
frohhelfi;209324;frohhelfi;18285;frawa~hwelp;DMP;x
frohhelfi;41332;Frohhelfi;16366;hrōk~hwelp;NeG;
froholf;110052;froholf;7475;frawa~wulf;DMP;x
froholf;110053;froholf;7475;frawa~wulf;DMP;
froholf;110054;froholf;7475;frawa~wulf;DMP;
froholf;110055;froholf;7475;frawa~wulf;DMP;
froholf;110056;froholf;7475;frawa~wulf;DMP;
froholf;142859;froholf;7475;frawa~wulf;DMP;
froholf;42747;Froholf;8012;hrōk~wulf;NeG;
fronto;327869;fronto;16707;frijōnd;DMP;
fronto;27613;Fronto;16421;frontis;NeG;x
fronto;104205;Fronto;16421;frontis;NeG;
frotbanus;219961;frotbanus;22965;hrōth~ban;DMP;
frotbanus;221407;frotbanus;22965;hrōth~ban;DMP;
frotbanus;74816;Frotbanus;9760;hrōth~band;NeG;x
frotbanus;76589;Frotbanus;9760;hrōth~band;NeG;
frotcarius;218217;frotcarius;6720;hrōth~gair;DMP;x
frotcarius;219434;frotcarius;6720;hrōth~gair;DMP;
frotcarius;222151;frotcarius;6720;hrōth~gair;DMP;
frotcarius;222556;frotcarius;6720;hrōth~gair;DMP;
frotcarius;222619;frotcarius;6720;hrōth~gair;DMP;
frotcarius;222793;frotcarius;6720;hrōth~gair;DMP;
frotcarius;223283;frotcarius;6720;hrōth~gair;DMP;
frotcarius;223541;frotcarius;6720;hrōth~gair;DMP;
frotcarius;223755;frotcarius;6720;hrōth~gair;DMP;
frotcarius;72403;Frotcarius;6822;hrōth~hari;NeG;
frotcarius;73949;Frotcarius;6822;hrōth~hari;NeG;
frotcarius;77527;Frotcarius;6822;hrōth~hari;NeG;
frotcarius;78040;Frotcarius;6822;hrōth~hari;NeG;
frotcarius;78148;Frotcarius;6822;hrōth~hari;NeG;
frotcarius;78276;Frotcarius;6822;hrōth~hari;NeG;
frotcarius;78894;Frotcarius;6822;hrōth~hari;NeG;
frotcarius;79172;Frotcarius;6822;hrōth~hari;NeG;
frotcarius;79432;Frotcarius;6822;hrōth~hari;NeG;
frotgius;220357;frotgius;19951;hrōth~gid;DMP;
frotgius;220523;frotgius;19951;hrōth~gid;DMP;
frotgius;75188;Frotgius;9109;hrōth~gīs;NeG;x
frotgius;75445;Frotgius;9109;hrōth~gīs;NeG;
frotlildis;74320;Frotlildis;9518;hrōth~hildi;NeG;x
frotlildis;75548;Frotlildis;9518;hrōth~hildi;NeG;
frotlildis;219690;frotlildis;22823;hrōthil~hildi;DMP;
frotlildis;220626;frotlildis;22823;hrōthil~hildi;DMP;
frotlindis;68718;Frotlindis;11804;frōd~linth;NeG;
frotlindis;68763;Frotlindis;11804;frōd~linth;NeG;
frotlindis;71093;Frotlindis;11804;frōd~linth;NeG;
frotlindis;71375;Frotlindis;11804;frōd~linth;NeG;
frotlindis;71873;Frotlindis;11804;frōd~linth;NeG;
frotlindis;75199;Frotlindis;11804;frōd~linth;NeG;
frotlindis;75260;Frotlindis;11804;frōd~linth;NeG;
frotlindis;76036;Frotlindis;11804;frōd~linth;NeG;
frotlindis;76401;Frotlindis;11804;frōd~linth;NeG;
frotlindis;76681;Frotlindis;11804;frōd~linth;NeG;
frotlindis;76982;Frotlindis;11804;frōd~linth;NeG;
frotlindis;77800;Frotlindis;11804;frōd~linth;NeG;
frotlindis;77865;Frotlindis;11804;frōd~linth;NeG;
frotlindis;78750;Frotlindis;11804;frōd~linth;NeG;
frotlindis;79169;Frotlindis;11804;frōd~linth;NeG;
frotlindis;216332;frotlindis;9351;hrōth~linth;DMP;x
frotlindis;216381;frotlindis;9351;hrōth~linth;DMP;
frotlindis;216483;frotlindis;9351;hrōth~linth;DMP;
frotlindis;217004;frotlindis;9351;hrōth~linth;DMP;
frotlindis;217804;frotlindis;9351;hrōth~linth;DMP;
frotlindis;220359;frotlindis;9351;hrōth~linth;DMP;
frotlindis;220409;frotlindis;9351;hrōth~linth;DMP;
frotlindis;221252;frotlindis;9351;hrōth~linth;DMP;
frotlindis;221298;frotlindis;9351;hrōth~linth;DMP;
frotlindis;221458;frotlindis;9351;hrōth~linth;DMP;
frotlindis;221731;frotlindis;9351;hrōth~linth;DMP;
frotlindis;222378;frotlindis;9351;hrōth~linth;DMP;
frotlindis;222440;frotlindis;9351;hrōth~linth;DMP;
frotlindis;223188;frotlindis;9351;hrōth~linth;DMP;
frotlindis;223545;frotlindis;9351;hrōth~linth;DMP;
frotlindis;375097;frotlindis;9351;hrōth~linth;DMP;
frotlindus;79181;Frotlindus;11804;frōd~linth;NeG;
frotlindus;223546;frotlindus;9351;hrōth~linth;DMP;x
frotrudis;221538;frotrudis;20787;frawa~thruth;DMP;
frotrudis;223400;frotrudis;20787;frawa~thruth;DMP;
frotrudis;76768;Frotrudis;6417;hrōth~thruth;NeG;x  
frotrudis;79129;Frotrudis;6417;hrōth~thruth;NeG;
froyla;98357;Froyla;7283;fraw-l;NeG;
froyla;98490;Froyla;7283;fraw-l;NeG;
froyla;98742;Froyla;7283;fraw-l;NeG;
froyla;98899;Froyla;7283;fraw-l;NeG;
froyla;100646;Froyla;7283;fraw-l;NeG;
froyla;100766;Froyla;7283;fraw-l;NeG;
froyla;173552;froyla;8399;frawi-l;DMP;x
fruatolfus;309565;fruatolfus;17632;frōd~wulf;DMP;
fruatolfus;62475;Fruatolfus;6795;hrōth~wulf;NeG;x
fruatuni;309969;fruatuni;17031;frōd~wini;DMP;
fruatuni;61864;Fruatuni;7933;hrōth~wini;NeG;x
frudinus;219006;frudinus;9325;hrōth-n;DMP;x
frudinus;222893;frudinus;9325;hrōth-n;DMP;
frudinus;223701;frudinus;9325;hrōth-n;DMP;
frudinus;73394;Frudinus;7933;hrōth~wini;NeG;
frudinus;78382;Frudinus;7933;hrōth~wini;NeG;
frudinus;79361;Frudinus;7933;hrōth~wini;NeG;
fruduardus;218935;fruduardus;22297;frōd~hard;DMP;
fruduardus;73392;Fruduardus;10397;hrōth~ward;NeG;x
fruotheri;182866;fruotheri;17619;frōd~hari;DMP;
fruotheri;183012;fruotheri;17619;frōd~hari;DMP;
fruotheri;183013;fruotheri;17619;frōd~hari;DMP;
fruotheri;183850;fruotheri;17619;frōd~hari;DMP;
fruotheri;201846;fruotheri;17619;frōd~hari;DMP;
fruotheri;201889;fruotheri;17619;frōd~hari;DMP;
fruotheri;208616;fruotheri;17619;frōd~hari;DMP;
fruotheri;349389;fruotheri;17619;frōd~hari;DMP;
fruotheri;351202;fruotheri;17619;frōd~hari;DMP;
fruotheri;355071;fruotheri;17619;frōd~hari;DMP;
fruotheri;378644;fruotheri;17619;frōd~hari;DMP;
fruotheri;42018;Fruotheri;6822;hrōth~hari;NeG;x
fruotuuin;179753;fruotuuin;17031;frōd~wini;DMP;
fruotuuin;206531;fruotuuin;17031;frōd~wini;DMP;
fruotuuin;378912;fruotuuin;17031;frōd~wini;DMP;
fruotuuin;492764;fruotuuin;17031;frōd~wini;DMP;
fruotuuin;493202;fruotuuin;17031;frōd~wini;DMP;
fruotuuin;38969;Fruotuuin;7933;hrōth~wini;NeG;x
fruotuuini;179754;fruotuuini;17031;frōd~wini;DMP;
fruotuuini;182518;fruotuuini;17031;frōd~wini;DMP;
fruotuuini;205565;fruotuuini;17031;frōd~wini;DMP;
fruotuuini;206532;fruotuuini;17031;frōd~wini;DMP;
fruotuuini;206573;fruotuuini;17031;frōd~wini;DMP;
fruotuuini;38983;Fruotuuini;7933;hrōth~wini;NeG;x
frutcarius;218588;frutcarius;6720;hrōth~gair;DMP;
frutcarius;72819;Frutcarius;6822;hrōth~hari;NeG;x
fulcaudus;66354;Fulcaudus;7086;fulk~gaut;NeG;
fulcaudus;189859;fulcaudus;8079;fulk~wald;DMP;x
fulcaudus;191942;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;241550;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;292180;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;298342;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;298931;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;299441;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;300178;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;358370;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;362353;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;364244;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;364756;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;365446;fulcaudus;8079;fulk~wald;DMP;
fulcaudus;366259;fulcaudus;8079;fulk~wald;DMP;
fulgarnus;221804;fulgarnus;18949;fulk-rn;DMP;
fulgarnus;77062;Fulgarnus;7261;fulk~gern;NeG;x
furseus;123140;furseus;18031;fors;DMP;
furseus;80333;Furseus;15892;furseus;NeG;x
furseus;80334;Furseus;15892;furseus;NeG;
furseus;80395;Furseus;15892;furseus;NeG;
furseus;80396;Furseus;15892;furseus;NeG;
furseus;80397;Furseus;15892;furseus;NeG;
furseus;80398;Furseus;15892;furseus;NeG;
furseus;80400;Furseus;15892;furseus;NeG;
furseus;80418;Furseus;15892;furseus;NeG;
furseus;80419;Furseus;15892;furseus;NeG;
furseus;93947;Furseus;15892;furseus;NeG;
gaericho;1166;gaericho;7114;gair-k;NeG;x
gaericho;380253;gaericho;7051;gair~rīk;DMP;
gaeronte;380260;gaeronte;20978;geronta;DMP;x
gaeronte;1155;gaeronte;7108;gerontus;NeG;
gaifrid;28738;Gaifrid;9208;gaid~frith;NeG;x
gaifrid;30265;Gaifrid;9208;gaid~frith;NeG;
gaifrid;30275;Gaifrid;9208;gaid~frith;NeG;
gaifrid;417889;gaifrid;13056;gaw~frith;DMP;
gaifridus;74784;Gaifridus;9208;gaid~frith;NeG;x
gaifridus;189660;gaifridus;13056;gaw~frith;DMP;
gaifridus;219954;gaifridus;13056;gaw~frith;DMP;
gaifrit;28532;Gaifrit;9208;gaid~frith;NeG;x
gaifrit;374291;gaifrit;13056;gaw~frith;DMP;
gaifrit;374292;gaifrit;13056;gaw~frith;DMP;
gaiprandus;103005;Gaiprandus;14429;gaid~brand;NeG;x    
gaiprandus;103069;Gaiprandus;14429;gaid~brand;NeG;
gaiprandus;383930;gaiprandus;22682;gaw~brand;DMP;
galla;146399;galla;16808;gal;DMP;
galla;396081;galla;16808;gal;DMP;
galla;3897;Galla;7587;galla;NeG;x
ganslinda;216940;ganslinda;25207;gand~linth;DMP;x
ganslinda;71008;Ganslinda;10848;gaut~linth;NeG;
garoinus;61630;Garoinus;6801;gair~wini;NeG;
garoinus;61975;Garoinus;6801;gair~wini;NeG;
garoinus;61987;Garoinus;6801;gair~wini;NeG;
garoinus;62049;Garoinus;6801;gair~wini;NeG;
garoinus;62166;Garoinus;6801;gair~wini;NeG;
garoinus;62175;Garoinus;6801;gair~wini;NeG;
garoinus;73610;Garoinus;6801;gair~wini;NeG;
garoinus;237313;garoinus;16526;garw~wini;DMP;x
garoinus;237314;garoinus;16526;garw~wini;DMP;
garoinus;309859;garoinus;16526;garw~wini;DMP;
garoinus;309905;garoinus;16526;garw~wini;DMP;
garoinus;309940;garoinus;16526;garw~wini;DMP;
garoinus;417611;garoinus;16526;garw~wini;DMP;
garoinus;417614;garoinus;16526;garw~wini;DMP;
garouildis;73523;Garouildis;12529;garw~hildi;NeG;
garouildis;417608;garouildis;23033;garw~wilth;DMP;x
garulfus;73556;Garulfus;7563;gair~wulf;NeG;
garulfus;260094;garulfus;20447;garw~wulf;DMP;x
garulfus;277447;garulfus;20447;garw~wulf;DMP;
garulfus;284406;garulfus;20447;garw~wulf;DMP;
garulfus;290108;garulfus;20447;garw~wulf;DMP;
garulfus;300536;garulfus;20447;garw~wulf;DMP;
garulfus;365734;garulfus;20447;garw~wulf;DMP;
garulfus;417615;garulfus;20447;garw~wulf;DMP;
garulfus;417616;garulfus;20447;garw~wulf;DMP;
gauberti;151542;gauberti;7204;gaut~berht;DMP;x
gauberti;165949;gauberti;7204;gaut~berht;DMP;
gauberti;233192;gauberti;7204;gaut~berht;DMP;
gauberti;237971;gauberti;7204;gaut~berht;DMP;
gauberti;237972;gauberti;7204;gaut~berht;DMP;
gauberti;244931;gauberti;7204;gaut~berht;DMP;
gauberti;245121;gauberti;7204;gaut~berht;DMP;
gauberti;247046;gauberti;7204;gaut~berht;DMP;
gauberti;251383;gauberti;7204;gaut~berht;DMP;
gauberti;259268;gauberti;7204;gaut~berht;DMP;
gauberti;262915;gauberti;7204;gaut~berht;DMP;
gauberti;263781;gauberti;7204;gaut~berht;DMP;
gauberti;268829;gauberti;7204;gaut~berht;DMP;
gauberti;269130;gauberti;7204;gaut~berht;DMP;
gauberti;269903;gauberti;7204;gaut~berht;DMP;
gauberti;270824;gauberti;7204;gaut~berht;DMP;
gauberti;276890;gauberti;7204;gaut~berht;DMP;
gauberti;276937;gauberti;7204;gaut~berht;DMP;
gauberti;277030;gauberti;7204;gaut~berht;DMP;
gauberti;286124;gauberti;7204;gaut~berht;DMP;
gauberti;296695;gauberti;7204;gaut~berht;DMP;
gauberti;300116;gauberti;7204;gaut~berht;DMP;
gauberti;302164;gauberti;7204;gaut~berht;DMP;
gauberti;303648;gauberti;7204;gaut~berht;DMP;
gauberti;362121;gauberti;7204;gaut~berht;DMP;
gauberti;368060;gauberti;7204;gaut~berht;DMP;
gauberti;3504;Gauberti;7515;gaw~berht;NeG;
gauberti;3510;Gauberti;7515;gaw~berht;NeG;
gauberto;152810;gauberto;7204;gaut~berht;DMP;
gauberto;37915;Gauberto;7515;gaw~berht;NeG;
gaudalbertus;417631;gaudalbertus;25578;gaudal~berht;DMP;
gaudalbertus;73558;Gaudalbertus;6680;godal~berht;NeG;x
gaudenus;75697;Gaudenus;16271;gaudinus;NeG;
gaudenus;220718;gaudenus;7955;gaut-n;DMP;x
gaudia;218054;gaudia;21477;gaudia;DMP;
gaudia;229820;gaudia;21477;gaudia;DMP;x
gaudia;71617;Gaudia;7368;gaut;NeG;
gaufredus;130508;gaufredus;7089;gaut~frith;DMP;x
gaufredus;144571;gaufredus;7089;gaut~frith;DMP;
gaufredus;150536;gaufredus;7089;gaut~frith;DMP;
gaufredus;153632;gaufredus;7089;gaut~frith;DMP;
gaufredus;153779;gaufredus;7089;gaut~frith;DMP;
gaufredus;153781;gaufredus;7089;gaut~frith;DMP;
gaufredus;168833;gaufredus;7089;gaut~frith;DMP;
gaufredus;168834;gaufredus;7089;gaut~frith;DMP;
gaufredus;171118;gaufredus;7089;gaut~frith;DMP;
gaufredus;172693;gaufredus;7089;gaut~frith;DMP;
gaufredus;172694;gaufredus;7089;gaut~frith;DMP;
gaufredus;172797;gaufredus;7089;gaut~frith;DMP;
gaufredus;173185;gaufredus;7089;gaut~frith;DMP;
gaufredus;173270;gaufredus;7089;gaut~frith;DMP;
gaufredus;173520;gaufredus;7089;gaut~frith;DMP;
gaufredus;173669;gaufredus;7089;gaut~frith;DMP;
gaufredus;173929;gaufredus;7089;gaut~frith;DMP;
gaufredus;173930;gaufredus;7089;gaut~frith;DMP;
gaufredus;174166;gaufredus;7089;gaut~frith;DMP;
gaufredus;174269;gaufredus;7089;gaut~frith;DMP;
gaufredus;174360;gaufredus;7089;gaut~frith;DMP;
gaufredus;174550;gaufredus;7089;gaut~frith;DMP;
gaufredus;174551;gaufredus;7089;gaut~frith;DMP;
gaufredus;174696;gaufredus;7089;gaut~frith;DMP;
gaufredus;174697;gaufredus;7089;gaut~frith;DMP;
gaufredus;174698;gaufredus;7089;gaut~frith;DMP;
gaufredus;174812;gaufredus;7089;gaut~frith;DMP;
gaufredus;174848;gaufredus;7089;gaut~frith;DMP;
gaufredus;174849;gaufredus;7089;gaut~frith;DMP;
gaufredus;174901;gaufredus;7089;gaut~frith;DMP;
gaufredus;175002;gaufredus;7089;gaut~frith;DMP;
gaufredus;175640;gaufredus;7089;gaut~frith;DMP;
gaufredus;175700;gaufredus;7089;gaut~frith;DMP;
gaufredus;175848;gaufredus;7089;gaut~frith;DMP;
gaufredus;175894;gaufredus;7089;gaut~frith;DMP;
gaufredus;175990;gaufredus;7089;gaut~frith;DMP;
gaufredus;176083;gaufredus;7089;gaut~frith;DMP;
gaufredus;176139;gaufredus;7089;gaut~frith;DMP;
gaufredus;176270;gaufredus;7089;gaut~frith;DMP;
gaufredus;176367;gaufredus;7089;gaut~frith;DMP;
gaufredus;176369;gaufredus;7089;gaut~frith;DMP;
gaufredus;176420;gaufredus;7089;gaut~frith;DMP;
gaufredus;176570;gaufredus;7089;gaut~frith;DMP;
gaufredus;176620;gaufredus;7089;gaut~frith;DMP;
gaufredus;176703;gaufredus;7089;gaut~frith;DMP;
gaufredus;176704;gaufredus;7089;gaut~frith;DMP;
gaufredus;176943;gaufredus;7089;gaut~frith;DMP;
gaufredus;177047;gaufredus;7089;gaut~frith;DMP;
gaufredus;177048;gaufredus;7089;gaut~frith;DMP;
gaufredus;177095;gaufredus;7089;gaut~frith;DMP;
gaufredus;177146;gaufredus;7089;gaut~frith;DMP;
gaufredus;177304;gaufredus;7089;gaut~frith;DMP;
gaufredus;193226;gaufredus;7089;gaut~frith;DMP;
gaufredus;193290;gaufredus;7089;gaut~frith;DMP;
gaufredus;193330;gaufredus;7089;gaut~frith;DMP;
gaufredus;193383;gaufredus;7089;gaut~frith;DMP;
gaufredus;193384;gaufredus;7089;gaut~frith;DMP;
gaufredus;193385;gaufredus;7089;gaut~frith;DMP;
gaufredus;193434;gaufredus;7089;gaut~frith;DMP;
gaufredus;193435;gaufredus;7089;gaut~frith;DMP;
gaufredus;193518;gaufredus;7089;gaut~frith;DMP;
gaufredus;193567;gaufredus;7089;gaut~frith;DMP;
gaufredus;193614;gaufredus;7089;gaut~frith;DMP;
gaufredus;193751;gaufredus;7089;gaut~frith;DMP;
gaufredus;193984;gaufredus;7089;gaut~frith;DMP;
gaufredus;194405;gaufredus;7089;gaut~frith;DMP;
gaufredus;194406;gaufredus;7089;gaut~frith;DMP;
gaufredus;194459;gaufredus;7089;gaut~frith;DMP;
gaufredus;194600;gaufredus;7089;gaut~frith;DMP;
gaufredus;194845;gaufredus;7089;gaut~frith;DMP;
gaufredus;194932;gaufredus;7089;gaut~frith;DMP;
gaufredus;194984;gaufredus;7089;gaut~frith;DMP;
gaufredus;194985;gaufredus;7089;gaut~frith;DMP;
